Id,Salary
72630691,23774.159204296204
72630698,23774.159204296204
72630700,23774.159204296204
72630702,23774.159204296204
72630704,23774.159204296204
72630708,23774.159204296204
72630711,23774.159204296204
72630713,23774.159204296204
72630722,23774.159204296204
72630723,23774.159204296204
72630724,23774.159204296204
72630725,23774.159204296204
72630726,23774.159204296204
72630727,23774.159204296204
72630728,23774.159204296204
72630733,23774.159204296204
72630753,23774.159204296204
72630754,23774.159204296204
72630761,23774.159204296204
72630764,23774.159204296204
72630772,23774.159204296204
72630782,23774.159204296204
72630784,23774.159204296204
72630786,23774.159204296204
72630787,23774.159204296204
72630800,23774.159204296204
72630808,23774.159204296204
72630818,23774.159204296204
72630821,23774.159204296204
72630823,23774.159204296204
72630824,23774.159204296204
72630830,23774.159204296204
72630846,23774.159204296204
72630851,23774.159204296204
72630854,23774.159204296204
72630857,23774.159204296204
72630860,23774.159204296204
72630878,23774.159204296204
72630891,23774.159204296204
72630897,23774.159204296204
72630901,23774.159204296204
72630904,23774.159204296204
72630929,23774.159204296204
72630931,23774.159204296204
72630933,23774.159204296204
72630940,23774.159204296204
72630947,23774.159204296204
72630949,23774.159204296204
72630953,23774.159204296204
72630956,23774.159204296204
72630958,23774.159204296204
72630976,23774.159204296204
72630983,23774.159204296204
72630989,23774.159204296204
72630999,23774.159204296204
72631006,23774.159204296204
72631008,23774.159204296204
72631010,23774.159204296204
72631012,23774.159204296204
72631013,23774.159204296204
72631016,23774.159204296204
72631021,23774.159204296204
72631034,23774.159204296204
72631038,23774.159204296204
72631043,23774.159204296204
72631052,23774.159204296204
72631062,23774.159204296204
72631080,23774.159204296204
72631085,23774.159204296204
72631088,23774.159204296204
72631093,23774.159204296204
72631104,23774.159204296204
72631107,23774.159204296204
72631118,23774.159204296204
72631130,23774.159204296204
72631137,23774.159204296204
72631138,23774.159204296204
72631162,23774.159204296204
72631169,23774.159204296204
72631170,23774.159204296204
72631180,23774.159204296204
72631184,23774.159204296204
72631185,23774.159204296204
72631186,23774.159204296204
72631192,23774.159204296204
72631195,23774.159204296204
72631203,23774.159204296204
72631211,23774.159204296204
72631215,23774.159204296204
72631218,23774.159204296204
72631221,23774.159204296204
72631224,23774.159204296204
72631230,23774.159204296204
72631232,23774.159204296204
72631236,23774.159204296204
72631245,23774.159204296204
72631250,23774.159204296204
72631262,23774.159204296204
72631308,23774.159204296204
72631320,23774.159204296204
72631422,23774.159204296204
72631424,23774.159204296204
72631425,23774.159204296204
72631432,23774.159204296204
72631436,23774.159204296204
72631439,23774.159204296204
72631455,23774.159204296204
72631475,23774.159204296204
72631476,23774.159204296204
72631488,23774.159204296204
72631489,23774.159204296204
72631502,23774.159204296204
72631506,23774.159204296204
72631640,23774.159204296204
72631642,23774.159204296204
72631663,23774.159204296204
72631674,25162.793685352917
72631744,23774.159204296204
72631768,23774.159204296204
72632173,25162.793685352917
72632178,25162.793685352917
72632194,25162.793685352917
72632199,25162.793685352917
72632201,25162.793685352917
72632223,23774.159204296204
72632292,23774.159204296204
72632551,23774.159204296204
72632773,25162.793685352917
72632782,25162.793685352917
72632796,25162.793685352917
72632938,23774.159204296204
72632948,23774.159204296204
72632951,23774.159204296204
72632953,23774.159204296204
72633084,23774.159204296204
72633197,23774.159204296204
72633201,23774.159204296204
72633202,23774.159204296204
72633216,23774.159204296204
72633219,24251.491727718403
72633227,23774.159204296204
72633239,23774.159204296204
72633244,23774.159204296204
72633310,24251.491727718403
72633347,23774.159204296204
72633367,23774.159204296204
72633381,23774.159204296204
72633471,23774.159204296204
72633563,24251.491727718403
72633576,25162.793685352917
72633607,25162.793685352917
72633623,23774.159204296204
72633655,23774.159204296204
72633724,23774.159204296204
72633730,23774.159204296204
72633739,25162.793685352917
72633745,25162.793685352917
72633747,25162.793685352917
72633780,23774.159204296204
72633803,23774.159204296204
72633813,23774.159204296204
72633835,25162.793685352917
72633879,25162.793685352917
72633888,25162.793685352917
72633904,25162.793685352917
72633908,25162.793685352917
72633936,25162.793685352917
72634006,25162.793685352917
72634007,25162.793685352917
72634040,25162.793685352917
72634072,25162.793685352917
72634078,25162.793685352917
72634079,25162.793685352917
72634128,25162.793685352917
72634155,25162.793685352917
72634176,25162.793685352917
72634185,25162.793685352917
72634186,25162.793685352917
72634194,25162.793685352917
72634207,25162.793685352917
72634292,25162.793685352917
72634383,25162.793685352917
72634432,25162.793685352917
72634607,25162.793685352917
72634657,25162.793685352917
72634723,25162.793685352917
72634770,25162.793685352917
72634794,25162.793685352917
72634816,25162.793685352917
72634823,25162.793685352917
72634831,25162.793685352917
72634853,25162.793685352917
72634857,25162.793685352917
72634861,25162.793685352917
72634863,25162.793685352917
72634866,25162.793685352917
72634867,25162.793685352917
72634868,25162.793685352917
72634870,25162.793685352917
72634876,25162.793685352917
72634886,25162.793685352917
72634887,25162.793685352917
72634888,25162.793685352917
72634891,25162.793685352917
72634896,25162.793685352917
72634897,25162.793685352917
72634900,25162.793685352917
72634902,25162.793685352917
72634905,25162.793685352917
72634906,25162.793685352917
72634911,25162.793685352917
72634912,25162.793685352917
72634915,25162.793685352917
72634930,25162.793685352917
72634985,25162.793685352917
72635049,25162.793685352917
72635056,25162.793685352917
72635082,25162.793685352917
72635086,25162.793685352917
72635087,25162.793685352917
72635089,25162.793685352917
72635100,25162.793685352917
72635102,25162.793685352917
72635107,25162.793685352917
72635123,25162.793685352917
72635125,25162.793685352917
72635128,25162.793685352917
72635129,25162.793685352917
72635132,25162.793685352917
72635135,25162.793685352917
72635151,25162.793685352917
72635152,25162.793685352917
72635154,25162.793685352917
72635163,25162.793685352917
72635164,25162.793685352917
72635167,25162.793685352917
72635181,25162.793685352917
72635188,25162.793685352917
72635192,25162.793685352917
72635197,25162.793685352917
72635221,25162.793685352917
72635222,25162.793685352917
72635223,25162.793685352917
72635226,25162.793685352917
72635229,25162.793685352917
72635230,25162.793685352917
72635232,25162.793685352917
72635233,25162.793685352917
72635234,25162.793685352917
72635235,25162.793685352917
72635236,25162.793685352917
72635237,25162.793685352917
72635238,25162.793685352917
72635239,25162.793685352917
72635242,25162.793685352917
72635247,25162.793685352917
72635250,25162.793685352917
72635251,25162.793685352917
72635254,25162.793685352917
72635255,25162.793685352917
72635256,25162.793685352917
72635258,25162.793685352917
72635259,25162.793685352917
72635265,25162.793685352917
72635268,25162.793685352917
72635269,25162.793685352917
72635271,25162.793685352917
72635272,25162.793685352917
72635275,25162.793685352917
72635278,25162.793685352917
72635280,25162.793685352917
72635281,25162.793685352917
72635283,25162.793685352917
72635284,25162.793685352917
72635287,25162.793685352917
72635289,25162.793685352917
72635290,25162.793685352917
72635295,25162.793685352917
72635296,25162.793685352917
72635298,25162.793685352917
72635300,25162.793685352917
72635301,25162.793685352917
72635304,25162.793685352917
72635308,25162.793685352917
72635311,25162.793685352917
72635312,25162.793685352917
72635319,25162.793685352917
72635325,25162.793685352917
72635326,25162.793685352917
72635327,25162.793685352917
72635328,25162.793685352917
72635343,25162.793685352917
72635344,25162.793685352917
72635346,25162.793685352917
72635347,25162.793685352917
72635348,25162.793685352917
72635351,25162.793685352917
72635358,25162.793685352917
72635359,25162.793685352917
72635360,25162.793685352917
72635362,25162.793685352917
72635364,25162.793685352917
72635365,25162.793685352917
72635371,25162.793685352917
72635377,25162.793685352917
72635379,25162.793685352917
72635382,25162.793685352917
72635396,25162.793685352917
72635397,25162.793685352917
72635399,25162.793685352917
72635400,25162.793685352917
72635401,25162.793685352917
72635412,25162.793685352917
72635416,25162.793685352917
72635429,25162.793685352917
72635433,25162.793685352917
72635435,25162.793685352917
72635436,25162.793685352917
72635441,25162.793685352917
72635447,25162.793685352917
72635450,25162.793685352917
72635459,25162.793685352917
72635460,25162.793685352917
72635461,25162.793685352917
72635463,25162.793685352917
72635465,25162.793685352917
72635467,25162.793685352917
72635474,25162.793685352917
72635475,25162.793685352917
72635477,25162.793685352917
72635483,25162.793685352917
72635489,25162.793685352917
72635492,25162.793685352917
72635498,25162.793685352917
72635501,25162.793685352917
72635503,25162.793685352917
72635511,25162.793685352917
72635512,25162.793685352917
72635513,25162.793685352917
72635514,25162.793685352917
72635516,25162.793685352917
72635520,25162.793685352917
72635522,25162.793685352917
72635526,25162.793685352917
72635528,25162.793685352917
72635529,25162.793685352917
72635537,25162.793685352917
72635540,25162.793685352917
72635546,25162.793685352917
72635548,25162.793685352917
72635550,25162.793685352917
72635553,25162.793685352917
72635557,25162.793685352917
72635560,25162.793685352917
72635564,25162.793685352917
72635566,25162.793685352917
72635574,25162.793685352917
72635576,25162.793685352917
72635578,25162.793685352917
72635584,25162.793685352917
72635585,25162.793685352917
72635586,25162.793685352917
72635587,25162.793685352917
72635590,25162.793685352917
72635593,25162.793685352917
72635597,25162.793685352917
72635598,25162.793685352917
72635599,25162.793685352917
72635603,25162.793685352917
72635605,25162.793685352917
72635606,25162.793685352917
72635608,25162.793685352917
72635615,25162.793685352917
72635616,25162.793685352917
72635618,25162.793685352917
72635620,25162.793685352917
72635621,25162.793685352917
72635623,25162.793685352917
72635624,25162.793685352917
72635627,25162.793685352917
72635628,25162.793685352917
72635629,25162.793685352917
72635631,25162.793685352917
72635632,25162.793685352917
72635635,25162.793685352917
72635638,25162.793685352917
72635640,25162.793685352917
72635641,25162.793685352917
72635642,25162.793685352917
72635643,25162.793685352917
72635644,25162.793685352917
72635645,25162.793685352917
72635843,25162.793685352917
72635847,25162.793685352917
72635942,23774.159204296204
72636273,23774.159204296204
72636283,23774.159204296204
72636285,23774.159204296204
72636287,23774.159204296204
72636289,25162.793685352917
72636294,25162.793685352917
72636295,25162.793685352917
72636297,25162.793685352917
72636303,25162.793685352917
72636304,25162.793685352917
72636310,25162.793685352917
72636311,25162.793685352917
72636314,25162.793685352917
72636320,25162.793685352917
72636321,25162.793685352917
72636322,25162.793685352917
72636324,25162.793685352917
72636326,25162.793685352917
72636328,25162.793685352917
72636331,25162.793685352917
72636333,25162.793685352917
72636336,25162.793685352917
72636337,25162.793685352917
72636341,25162.793685352917
72636355,25162.793685352917
72636356,24251.491727718403
72636360,25162.793685352917
72636361,25162.793685352917
72636363,25162.793685352917
72636367,25162.793685352917
72636379,25162.793685352917
72636386,25162.793685352917
72637071,23774.159204296204
72637074,23774.159204296204
72637095,23774.159204296204
72637098,23774.159204296204
72637099,23774.159204296204
72637101,23774.159204296204
72637113,23774.159204296204
72637114,23774.159204296204
72637115,23774.159204296204
72637117,23774.159204296204
72637119,23774.159204296204
72637120,23774.159204296204
72637121,23774.159204296204
72637125,23774.159204296204
72637166,23774.159204296204
72637224,25162.793685352917
72637246,25162.793685352917
72637247,25162.793685352917
72637249,25162.793685352917
72637250,25162.793685352917
72637252,25162.793685352917
72637254,25162.793685352917
72637257,25162.793685352917
72637258,25162.793685352917
72637261,25162.793685352917
72637265,25162.793685352917
72637267,25162.793685352917
72637276,25162.793685352917
72637283,25162.793685352917
72637285,25162.793685352917
72637288,25162.793685352917
72637290,25162.793685352917
72637291,25162.793685352917
72637292,25162.793685352917
72637293,25162.793685352917
72637295,25162.793685352917
72637819,25162.793685352917
72637825,25162.793685352917
72637826,25162.793685352917
72637828,25162.793685352917
72650018,25162.793685352917
72650022,25162.793685352917
72650026,25162.793685352917
72650027,25162.793685352917
72650035,25162.793685352917
72650036,25162.793685352917
72650038,25162.793685352917
72650040,25162.793685352917
72650047,25162.793685352917
72650048,25162.793685352917
72650052,25162.793685352917
72650054,25162.793685352917
72650058,25162.793685352917
72650066,25162.793685352917
72650068,25162.793685352917
72650075,25162.793685352917
72650086,25162.793685352917
72650089,25162.793685352917
72650112,25162.793685352917
72650117,25162.793685352917
72650119,25162.793685352917
72650131,25162.793685352917
72650135,25162.793685352917
72650138,25162.793685352917
72650145,25162.793685352917
72650155,25162.793685352917
72650157,25162.793685352917
72650160,25162.793685352917
72650161,25162.793685352917
72650168,25162.793685352917
72650171,25162.793685352917
72650172,25162.793685352917
72650180,25162.793685352917
72650185,25162.793685352917
72650189,25162.793685352917
72650196,25162.793685352917
72650200,25162.793685352917
72650207,25162.793685352917
72650209,25162.793685352917
72650212,25162.793685352917
72650213,25162.793685352917
72650214,25162.793685352917
72650225,25162.793685352917
72650226,25162.793685352917
72650251,25162.793685352917
72650254,25162.793685352917
72650920,25162.793685352917
72651141,23774.159204296204
72651147,23774.159204296204
72651148,23774.159204296204
72651149,23774.159204296204
72651371,23774.159204296204
72651488,23774.159204296204
72651575,23774.159204296204
72651924,23774.159204296204
72652051,23774.159204296204
72652420,23774.159204296204
72653067,23774.159204296204
72653314,23774.159204296204
72653645,23774.159204296204
72653646,23774.159204296204
72653654,25162.793685352917
72653657,25162.793685352917
72653659,25162.793685352917
72653660,25162.793685352917
72653661,25162.793685352917
72653672,25162.793685352917
72653674,25162.793685352917
72653684,25162.793685352917
72653695,25162.793685352917
72653696,25162.793685352917
72653699,25162.793685352917
72653702,25162.793685352917
72653703,25162.793685352917
72653704,25162.793685352917
72653705,25162.793685352917
72653707,25162.793685352917
72653713,25162.793685352917
72653714,25162.793685352917
72653724,25162.793685352917
72653728,25162.793685352917
72653730,25162.793685352917
72653736,25162.793685352917
72653748,25162.793685352917
72653749,25162.793685352917
72653751,25162.793685352917
72653759,25162.793685352917
72653767,25162.793685352917
72653843,25162.793685352917
72654154,23774.159204296204
72654312,23774.159204296204
72654335,23774.159204296204
72654337,23774.159204296204
72654340,23774.159204296204
72654349,23774.159204296204
72654384,25162.793685352917
72654386,25162.793685352917
72654388,25162.793685352917
72654390,25162.793685352917
72654394,25162.793685352917
72654397,25162.793685352917
72654398,25162.793685352917
72654402,25162.793685352917
72654403,25162.793685352917
72654404,25162.793685352917
72654405,25162.793685352917
72654406,25162.793685352917
72654407,25162.793685352917
72654408,25162.793685352917
72654413,25162.793685352917
72654414,25162.793685352917
72654418,25162.793685352917
72654419,25162.793685352917
72654427,25162.793685352917
72654430,25162.793685352917
72654432,25162.793685352917
72654434,25162.793685352917
72654435,25162.793685352917
72654436,25162.793685352917
72654479,25162.793685352917
72654484,25162.793685352917
72656670,25162.793685352917
72659491,25162.793685352917
72659493,25162.793685352917
72659517,25162.793685352917
72659569,25162.793685352917
72659577,25162.793685352917
72659582,25162.793685352917
72659583,25162.793685352917
72659783,25162.793685352917
72659835,25162.793685352917
72659839,25162.793685352917
72659841,25162.793685352917
72659842,25162.793685352917
72659845,25162.793685352917
72659847,25162.793685352917
72660266,23774.159204296204
72660268,23774.159204296204
72660279,23774.159204296204
72660280,23774.159204296204
72660298,23774.159204296204
72660304,23774.159204296204
72660306,23774.159204296204
72660309,23774.159204296204
72660313,23774.159204296204
72660314,23774.159204296204
72660315,23774.159204296204
72660429,23774.159204296204
72660431,23774.159204296204
72661016,25162.793685352917
72661019,25162.793685352917
72661021,25162.793685352917
72661063,25162.793685352917
72661065,25162.793685352917
72661097,25162.793685352917
72661100,25162.793685352917
72661108,25162.793685352917
72661223,25162.793685352917
72661296,25162.793685352917
72661297,25162.793685352917
72661447,23774.159204296204
72661450,23774.159204296204
72661468,23774.159204296204
72661469,23774.159204296204
72661474,23774.159204296204
72661483,23774.159204296204
72661485,23774.159204296204
72661499,23774.159204296204
72661500,23774.159204296204
72661505,23774.159204296204
72661513,23774.159204296204
72661521,23774.159204296204
72661527,23774.159204296204
72661529,23774.159204296204
72661532,23774.159204296204
72661540,23774.159204296204
72661545,23774.159204296204
72661552,23774.159204296204
72661567,23774.159204296204
72661570,23774.159204296204
72661574,23774.159204296204
72661575,23774.159204296204
72661576,23774.159204296204
72661581,24251.491727718403
72661584,23774.159204296204
72661591,23774.159204296204
72661594,23774.159204296204
72661619,23774.159204296204
72661629,23774.159204296204
72661652,23774.159204296204
72661654,23774.159204296204
72661657,23774.159204296204
72661658,23774.159204296204
72661691,23774.159204296204
72661733,23774.159204296204
72661751,23774.159204296204
72661752,23774.159204296204
72661759,23774.159204296204
72661764,23774.159204296204
72661765,23774.159204296204
72661789,23774.159204296204
72661805,23774.159204296204
72661829,23774.159204296204
72661830,23774.159204296204
72661838,23774.159204296204
72661846,23774.159204296204
72661857,23774.159204296204
72661862,23774.159204296204
72661871,23774.159204296204
72661887,23774.159204296204
72661893,23774.159204296204
72661895,23774.159204296204
72661897,23774.159204296204
72661905,23774.159204296204
72661918,23774.159204296204
72661941,23774.159204296204
72662163,25162.793685352917
72662273,25162.793685352917
72662306,25162.793685352917
72662307,25162.793685352917
72662363,25162.793685352917
72662450,25162.793685352917
72662466,25162.793685352917
72662503,25162.793685352917
72662506,25162.793685352917
72662511,25162.793685352917
72662513,25162.793685352917
72662519,25162.793685352917
72662521,25162.793685352917
72662522,25162.793685352917
72662525,25162.793685352917
72662529,25162.793685352917
72662532,25162.793685352917
72662533,25162.793685352917
72662536,25162.793685352917
72662545,25162.793685352917
72662546,25162.793685352917
72662547,25162.793685352917
72662571,25162.793685352917
72662573,25162.793685352917
72662579,25162.793685352917
72662584,25162.793685352917
72662593,25162.793685352917
72662600,25162.793685352917
72662607,25162.793685352917
72662611,25162.793685352917
72662614,25162.793685352917
72662619,25162.793685352917
72662620,25162.793685352917
72662622,25162.793685352917
72662626,25162.793685352917
72662629,25162.793685352917
72662637,25162.793685352917
72662640,25162.793685352917
72662651,25162.793685352917
72662654,25162.793685352917
72662661,25162.793685352917
72662685,25162.793685352917
72662694,25162.793685352917
72662699,25162.793685352917
72662719,25162.793685352917
72662723,25162.793685352917
72662728,25162.793685352917
72662734,25162.793685352917
72662737,25162.793685352917
72662744,25162.793685352917
72662746,25162.793685352917
72662749,25162.793685352917
72662751,25162.793685352917
72662752,25162.793685352917
72662761,25162.793685352917
72662773,25162.793685352917
72662782,25162.793685352917
72662786,25162.793685352917
72662801,25162.793685352917
72662803,25162.793685352917
72662804,25162.793685352917
72662805,25162.793685352917
72662807,25162.793685352917
72662810,25162.793685352917
72662812,25162.793685352917
72662813,25162.793685352917
72662819,25162.793685352917
72662821,25162.793685352917
72662822,25162.793685352917
72662826,25162.793685352917
72662828,25162.793685352917
72662833,25162.793685352917
72662834,25162.793685352917
72662835,25162.793685352917
72662842,25162.793685352917
72662845,25162.793685352917
72662849,25162.793685352917
72662850,25162.793685352917
72662851,25162.793685352917
72662853,25162.793685352917
72662854,25162.793685352917
72662855,25162.793685352917
72662858,25162.793685352917
72662859,25162.793685352917
72662860,25162.793685352917
72662861,25162.793685352917
72662865,25162.793685352917
72662867,25162.793685352917
72662874,25162.793685352917
72662877,25162.793685352917
72662878,25162.793685352917
72662885,25162.793685352917
72662889,25162.793685352917
72662890,25162.793685352917
72662891,25162.793685352917
72662898,25162.793685352917
72662907,25162.793685352917
72662912,25162.793685352917
72662916,25162.793685352917
72662924,25162.793685352917
72662925,25162.793685352917
72662929,25162.793685352917
72662930,25162.793685352917
72662931,25162.793685352917
72662941,25162.793685352917
72662952,25162.793685352917
72662959,25162.793685352917
72662963,25162.793685352917
72662978,25162.793685352917
72662979,25162.793685352917
72662982,25162.793685352917
72662986,25162.793685352917
72662992,25162.793685352917
72662993,25162.793685352917
72662999,25162.793685352917
72663003,25162.793685352917
72663004,25162.793685352917
72663005,25162.793685352917
72663006,25162.793685352917
72663007,25162.793685352917
72663015,25162.793685352917
72663017,25162.793685352917
72663023,25162.793685352917
72663025,25162.793685352917
72663027,25162.793685352917
72663028,25162.793685352917
72663029,25162.793685352917
72663032,25162.793685352917
72663040,25162.793685352917
72663041,25162.793685352917
72663042,25162.793685352917
72663045,25162.793685352917
72663060,25162.793685352917
72663068,25162.793685352917
72663069,25162.793685352917
72663070,25162.793685352917
72663073,25162.793685352917
72663074,25162.793685352917
72663077,25162.793685352917
72663084,25162.793685352917
72663087,25162.793685352917
72663090,25162.793685352917
72663091,25162.793685352917
72663092,25162.793685352917
72663103,25162.793685352917
72663104,25162.793685352917
72663106,25162.793685352917
72663107,25162.793685352917
72663111,25162.793685352917
72663113,25162.793685352917
72663114,25162.793685352917
72663118,25162.793685352917
72663119,25162.793685352917
72663121,25162.793685352917
72663123,25162.793685352917
72663126,25162.793685352917
72663129,25162.793685352917
72663130,25162.793685352917
72663131,25162.793685352917
72663132,25162.793685352917
72663135,25162.793685352917
72663137,25162.793685352917
72663139,25162.793685352917
72663143,25162.793685352917
72663146,25162.793685352917
72663149,25162.793685352917
72663157,25162.793685352917
72663159,25162.793685352917
72663160,25162.793685352917
72663176,25162.793685352917
72663182,25162.793685352917
72663184,25162.793685352917
72663277,25162.793685352917
72665852,23774.159204296204
72665856,23774.159204296204
72666457,25162.793685352917
72666466,25162.793685352917
72666485,25162.793685352917
72666486,25162.793685352917
72666489,25162.793685352917
72666533,25162.793685352917
72666550,25162.793685352917
72666652,25162.793685352917
72666671,25162.793685352917
72666672,25162.793685352917
72666674,25162.793685352917
72666679,25162.793685352917
72666680,25162.793685352917
72666685,25162.793685352917
72666687,25162.793685352917
72666695,23774.159204296204
72666835,25162.793685352917
72666841,25162.793685352917
72666843,25162.793685352917
72666854,25162.793685352917
72666860,25162.793685352917
72666862,25162.793685352917
72666909,23774.159204296204
72666946,23774.159204296204
72666949,23774.159204296204
72667128,23774.159204296204
72667136,23774.159204296204
72667194,23774.159204296204
72667201,23774.159204296204
72667202,23774.159204296204
72667203,23774.159204296204
72667209,23774.159204296204
72667230,23774.159204296204
72667233,23774.159204296204
72667234,23774.159204296204
72667254,23774.159204296204
72667256,23774.159204296204
72667257,23774.159204296204
72667260,23774.159204296204
72667262,23774.159204296204
72667273,23774.159204296204
72667276,23774.159204296204
72667281,23774.159204296204
72667282,23774.159204296204
72667285,23774.159204296204
72667286,23774.159204296204
72667287,23774.159204296204
72667290,23774.159204296204
72667313,23774.159204296204
72667520,23774.159204296204
72667527,23774.159204296204
72667528,23774.159204296204
72667532,23774.159204296204
72667536,23774.159204296204
72667537,23774.159204296204
72667538,23774.159204296204
72667539,23774.159204296204
72667544,23774.159204296204
72667545,23774.159204296204
72667637,23774.159204296204
72667639,25162.793685352917
72667644,25162.793685352917
72667710,25162.793685352917
72667712,25162.793685352917
72667760,23774.159204296204
72667761,23774.159204296204
72667774,23774.159204296204
72667784,23774.159204296204
72667792,23774.159204296204
72667804,23774.159204296204
72667815,23774.159204296204
72667828,23774.159204296204
72667833,23774.159204296204
72667842,23774.159204296204
72667844,23774.159204296204
72667846,23774.159204296204
72667859,23774.159204296204
72667870,23774.159204296204
72667880,23774.159204296204
72667885,23774.159204296204
72667887,23774.159204296204
72667888,23774.159204296204
72667903,23774.159204296204
72667918,25162.793685352917
72667922,23774.159204296204
72667930,23774.159204296204
72667950,23774.159204296204
72667952,23774.159204296204
72667958,23774.159204296204
72667969,24251.491727718403
72668007,23774.159204296204
72668008,23774.159204296204
72668013,23774.159204296204
72668022,23774.159204296204
72668028,23774.159204296204
72668049,25162.793685352917
72668050,23774.159204296204
72668057,23774.159204296204
72668070,23774.159204296204
72668071,23774.159204296204
72668093,23774.159204296204
72668095,25162.793685352917
72668168,25162.793685352917
72668199,23774.159204296204
72668297,25162.793685352917
72668334,23774.159204296204
72668358,23774.159204296204
72668361,23774.159204296204
72668384,23774.159204296204
72668387,23774.159204296204
72668393,23774.159204296204
72668395,23774.159204296204
72668397,23774.159204296204
72668409,23774.159204296204
72668544,23774.159204296204
72668558,23774.159204296204
72669019,23774.159204296204
72669048,23774.159204296204
72669277,23774.159204296204
72669398,23774.159204296204
72669417,23774.159204296204
72669540,23774.159204296204
72669584,23774.159204296204
72669718,25162.793685352917
72669720,25162.793685352917
72669721,25162.793685352917
72669804,23774.159204296204
72669849,23774.159204296204
72669913,23774.159204296204
72670019,25162.793685352917
72670022,25162.793685352917
72670025,25162.793685352917
72670031,25162.793685352917
72670032,25162.793685352917
72670034,25162.793685352917
72670037,25162.793685352917
72670041,25162.793685352917
72670042,25162.793685352917
72670043,25162.793685352917
72670045,25162.793685352917
72670046,25162.793685352917
72670050,25162.793685352917
72670051,25162.793685352917
72670056,25162.793685352917
72670057,25162.793685352917
72670060,25162.793685352917
72670062,25162.793685352917
72670066,25162.793685352917
72670077,25162.793685352917
72670083,25162.793685352917
72670088,25162.793685352917
72670092,25162.793685352917
72670095,25162.793685352917
72670100,25162.793685352917
72670102,25162.793685352917
72670104,25162.793685352917
72670107,25162.793685352917
72670111,25162.793685352917
72670114,25162.793685352917
72670118,25162.793685352917
72670120,25162.793685352917
72670125,25162.793685352917
72670126,25162.793685352917
72670127,25162.793685352917
72670128,25162.793685352917
72670131,25162.793685352917
72670137,25162.793685352917
72670138,25162.793685352917
72670144,25162.793685352917
72670145,25162.793685352917
72670147,25162.793685352917
72670151,25162.793685352917
72670155,25162.793685352917
72670157,25162.793685352917
72670158,25162.793685352917
72670159,25162.793685352917
72670167,25162.793685352917
72670188,25162.793685352917
72670189,25162.793685352917
72670192,25162.793685352917
72670193,25162.793685352917
72670194,25162.793685352917
72670195,25162.793685352917
72670196,25162.793685352917
72670203,25162.793685352917
72670205,25162.793685352917
72670211,25162.793685352917
72670231,25162.793685352917
72670239,25162.793685352917
72670240,25162.793685352917
72670242,25162.793685352917
72670249,25162.793685352917
72670253,25162.793685352917
72670254,25162.793685352917
72670265,25162.793685352917
72670266,25162.793685352917
